package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:11:37.400000000,26,1,L,A,1.0,2.0,952.0,1137.0,221.0,386.0,174.0,0,False,False,0,False,False
0 days 00:11:37.600000000,26,1,L,A,1.0,2.0,884.0,1069.0,217.0,399.0,180.0,0,False,False,0,False,False
0 days 00:11:37.800000000,26,1,L,A,1.0,2.0,909.0,1094.0,218.0,404.0,180.0,0,False,False,0,False,False
0 days 00:11:38.000000000,26,1,L,A,1.0,2.0,911.0,1096.0,218.0,399.0,180.0,0,False,False,0,False,False
0 days 00:11:38.200000000,26,1,L,A,1.0,2.0,915.0,1100.0,218.0,422.0,179.0,0,False,False,0,False,False
0 days 00:11:38.400000000,26,1,L,A,1.0,2.0,954.0,1139.0,221.0,449.0,180.0,0,False,False,0,False,False
0 days 00:11:38.600000000,26,1,L,A,1.0,2.0,1001.0,1186.0,223.0,458.0,178.0,0,False,False,0,False,False
0 days 00:11:38.800000000,26,1,L,A,1.0,2.0,1004.0,1189.0,223.0,467.0,171.0,0,False,False,0,False,False
0 days 00:11:39.000000000,26,1,L,A,1.0,2.0,1023.0,1208.0,224.0,503.0,172.0,0,False,False,0,False,False
0 days 00:11:39.200000000,26,1,L,A,1.0,2.0,963.0,1148.0,220.0,385.0,171.0,0,False,False,0,False,False
0 days 00:11:39.400000000,26,1,L,A,1.0,2.0,887.0,1072.0,215.0,403.0,180.0,0,False,False,0,False,False
0 days 00:11:39.600000000,26,1,L,A,1.0,2.0,943.0,1128.0,219.0,444.0,180.0,0,False,False,0,False,False
0 days 00:11:39.800000000,26,1,L,A,1.0,2.0,968.0,1153.0,221.0,444.0,169.0,0,False,False,0,False,False
0 days 00:11:40.000000000,26,1,L,A,1.0,2.0,904.0,1089.0,217.0,377.0,172.0,0,False,False,0,False,False
0 days 00:11:40.200000000,26,1,L,A,1.0,2.0,885.0,1070.0,216.0,397.0,178.0,0,False,False,0,False,False
0 days 00:11:40.400000000,26,1,L,A,1.0,2.0,965.0,1150.0,221.0,458.0,173.0,0,False,False,0,False,False
0 days 00:11:40.600000000,26,1,L,A,1.0,2.0,975.0,1160.0,221.0,425.0,176.0,0,False,False,0,False,False
0 days 00:11:40.800000000,26,1,L,A,1.0,2.0,925.0,1110.0,219.0,412.0,182.0,0,False,False,0,False,False
0 days 00:11:41.000000000,26,1,L,A,1.0,2.0,923.0,1108.0,219.0,426.0,178.0,0,False,False,0,False,False
0 days 00:11:41.200000000,26,1,L,A,1.0,2.0,947.0,1132.0,220.0,428.0,177.0,0,False,False,0,False,False
0 days 00:11:41.400000000,26,1,L,A,1.0,2.0,939.0,1124.0,219.0,414.0,175.0,0,False,False,0,False,False
0 days 00:11:41.600000000,26,1,L,A,1.0,2.0,893.0,1078.0,217.0,383.0,174.0,0,False,False,0,False,False
0 days 00:11:41.800000000,26,1,L,A,1.0,2.0,856.0,1041.0,214.0,378.0,165.0,0,False,False,0,False,False
0 days 00:11:42.000000000,26,1,L,A,1.0,2.0,860.0,1045.0,214.0,380.0,180.0,0,False,False,0,False,False
0 days 00:11:42.200000000,26,1,L,A,1.0,2.0,932.0,1117.0,219.0,450.0,181.0,0,False,False,0,False,False
0 days 00:11:42.400000000,26,1,L,A,1.0,2.0,942.0,1127.0,219.0,394.0,180.0,0,False,False,0,False,False
0 days 00:11:42.600000000,26,1,L,A,1.0,2.0,854.0,1039.0,214.0,350.0,166.0,0,False,False,0,False,False
0 days 00:11:42.800000000,26,1,L,A,1.0,2.0,846.0,1031.0,214.0,392.0,175.0,0,False,False,0,False,False
0 days 00:11:43.000000000,26,1,L,A,1.0,2.0,909.0,1094.0,218.0,428.0,175.0,0,False,False,0,False,False
