package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,2,L,D,1.0,2.0,1094.0,1516.0,258.0,428.0,169.0,0,False,False,0,False,False
0 days 00:00:00.200000000,26,2,L,D,1.0,2.0,1116.0,1538.0,259.0,394.0,166.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,2,L,D,1.0,2.0,1122.0,1544.0,259.0,413.0,172.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,2,L,D,1.0,2.0,1092.0,1514.0,257.0,386.0,157.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,2,L,D,1.0,2.0,1077.0,1499.0,257.0,402.0,176.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,2,L,D,1.0,2.0,1108.0,1530.0,258.0,434.0,168.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,2,L,D,1.0,2.0,1109.0,1531.0,258.0,414.0,180.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,2,L,D,1.0,2.0,1056.0,1478.0,255.0,373.0,176.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,2,L,D,1.0,2.0,1000.0,1422.0,252.0,353.0,179.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,2,L,D,1.0,2.0,1016.0,1438.0,253.0,392.0,172.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,2,L,D,1.0,2.0,1081.0,1503.0,257.0,417.0,186.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,2,L,D,1.0,2.0,1107.0,1529.0,259.0,408.0,180.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,2,L,D,1.0,2.0,1079.0,1501.0,257.0,400.0,172.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,2,L,D,1.0,2.0,1049.0,1471.0,255.0,383.0,176.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,2,L,D,1.0,2.0,1065.0,1487.0,256.0,413.0,180.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,2,L,D,1.0,2.0,1088.0,1510.0,258.0,415.0,181.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,2,L,D,1.0,2.0,1090.0,1512.0,258.0,399.0,164.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,2,L,D,1.0,2.0,1104.0,1526.0,259.0,420.0,162.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,2,L,D,1.0,2.0,1087.0,1509.0,259.0,392.0,165.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,2,L,D,1.0,2.0,1087.0,1509.0,258.0,416.0,165.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,2,L,D,1.0,2.0,1095.0,1517.0,258.0,398.0,180.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,2,L,D,1.0,2.0,1072.0,1494.0,256.0,407.0,169.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,2,L,D,1.0,2.0,1046.0,1468.0,255.0,389.0,164.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,2,L,D,1.0,2.0,1019.0,1441.0,254.0,366.0,172.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,2,L,D,1.0,2.0,1029.0,1451.0,254.0,407.0,167.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,2,L,D,1.0,2.0,1054.0,1476.0,256.0,408.0,176.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,2,L,D,1.0,2.0,1067.0,1489.0,257.0,409.0,171.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,2,L,D,1.0,2.0,1044.0,1466.0,256.0,383.0,167.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,2,L,D,1.0,2.0,1029.0,1451.0,255.0,408.0,161.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,2,L,D,1.0,2.0,1050.0,1472.0,256.0,392.0,176.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,2,L,D,1.0,2.0,1050.0,1472.0,256.0,393.0,167.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,2,L,D,1.0,2.0,1036.0,1458.0,255.0,380.0,178.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,2,L,D,1.0,2.0,1076.0,1498.0,258.0,417.0,170.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,2,L,D,1.0,2.0,1084.0,1506.0,259.0,390.0,175.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,2,L,D,1.0,2.0,1045.0,1467.0,256.0,385.0,179.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,2,L,D,1.0,2.0,1054.0,1476.0,257.0,414.0,170.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,2,L,D,1.0,2.0,1061.0,1483.0,256.0,410.0,180.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,2,L,D,1.0,2.0,1047.0,1469.0,256.0,390.0,170.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,2,L,D,1.0,2.0,1027.0,1449.0,255.0,367.0,174.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,2,L,D,1.0,2.0,1052.0,1474.0,256.0,391.0,178.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,2,L,D,1.0,2.0,1113.0,1535.0,260.0,437.0,180.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,2,L,D,1.0,2.0,1122.0,1544.0,260.0,413.0,186.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,2,L,D,1.0,2.0,1100.0,1522.0,259.0,420.0,167.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,2,L,D,1.0,2.0,1078.0,1500.0,257.0,416.0,183.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,2,L,D,1.0,2.0,1041.0,1463.0,255.0,385.0,173.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,2,L,D,1.0,2.0,1025.0,1447.0,255.0,386.0,173.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,2,L,D,1.0,2.0,1021.0,1443.0,255.0,380.0,170.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,2,L,D,1.0,2.0,1012.0,1434.0,254.0,374.0,174.0,0,False,False,0,False,False
0 days 00:00:09.600000000,26,2,L,D,1.0,2.0,998.0,1420.0,253.0,361.0,173.0,0,False,False,0,False,False
0 days 00:00:09.800000000,26,2,L,D,1.0,2.0,993.0,1415.0,253.0,383.0,170.0,0,False,False,0,False,False
0 days 00:00:10.000000000,26,2,L,D,1.0,2.0,995.0,1417.0,254.0,369.0,171.0,0,False,False,0,False,False
0 days 00:00:10.200000000,26,2,L,D,1.0,2.0,1015.0,1437.0,255.0,410.0,166.0,0,False,False,0,False,False
0 days 00:00:10.400000000,26,2,L,D,1.0,2.0,1078.0,1500.0,258.0,429.0,182.0,0,False,False,0,False,False
0 days 00:00:10.600000000,26,2,L,D,1.0,2.0,1093.0,1515.0,259.0,393.0,181.0,0,False,False,0,False,False
0 days 00:00:10.800000000,26,2,L,D,1.0,2.0,1072.0,1494.0,258.0,412.0,178.0,0,False,False,0,False,False
0 days 00:00:11.000000000,26,2,L,D,1.0,2.0,1109.0,1531.0,260.0,431.0,176.0,0,False,False,0,False,False
0 days 00:00:11.200000000,26,2,L,D,1.0,2.0,1105.0,1527.0,260.0,423.0,173.0,0,False,False,0,False,False
0 days 00:00:11.400000000,26,2,L,D,1.0,2.0,1095.0,1517.0,259.0,440.0,174.0,0,False,False,0,False,False
0 days 00:00:11.600000000,26,2,L,D,1.0,2.0,1116.0,1538.0,261.0,434.0,180.0,0,False,False,0,False,False
0 days 00:00:11.800000000,26,2,L,D,1.0,2.0,1102.0,1524.0,260.0,426.0,173.0,0,False,False,0,False,False
0 days 00:00:12.000000000,26,2,L,D,1.0,2.0,1073.0,1495.0,258.0,399.0,171.0,0,False,False,0,False,False
0 days 00:00:12.200000000,26,2,L,D,1.0,2.0,1060.0,1482.0,257.0,394.0,171.0,0,False,False,0,False,False
0 days 00:00:12.400000000,26,2,L,D,1.0,2.0,1081.0,1503.0,258.0,433.0,162.0,0,False,False,0,False,False
0 days 00:00:12.600000000,26,2,L,D,1.0,2.0,1086.0,1508.0,259.0,398.0,182.0,0,False,False,0,False,False
0 days 00:00:12.800000000,26,2,L,D,1.0,2.0,1086.0,1508.0,259.0,413.0,181.0,0,False,False,0,False,False
0 days 00:00:13.000000000,26,2,L,D,1.0,2.0,1107.0,1529.0,260.0,441.0,173.0,0,False,False,0,False,False
0 days 00:00:13.200000000,26,2,L,D,1.0,2.0,1112.0,1534.0,260.0,432.0,182.0,0,False,False,0,False,False
0 days 00:00:13.400000000,26,2,L,D,1.0,2.0,1101.0,1523.0,259.0,429.0,182.0,0,False,False,0,False,False
0 days 00:00:13.600000000,26,2,L,D,1.0,2.0,1087.0,1509.0,259.0,414.0,184.0,0,False,False,0,False,False
0 days 00:00:13.800000000,26,2,L,D,1.0,2.0,1076.0,1498.0,258.0,419.0,179.0,0,False,False,0,False,False
0 days 00:00:14.000000000,26,2,L,D,1.0,2.0,1067.0,1489.0,258.0,422.0,179.0,0,False,False,0,False,False
0 days 00:00:14.200000000,26,2,L,D,1.0,2.0,1058.0,1480.0,257.0,400.0,172.0,0,False,False,0,False,False
0 days 00:00:14.400000000,26,2,L,D,1.0,2.0,1046.0,1468.0,257.0,395.0,172.0,0,False,False,0,False,False
0 days 00:00:14.600000000,26,2,L,D,1.0,2.0,1038.0,1460.0,256.0,419.0,178.0,0,False,False,0,False,False
0 days 00:00:14.800000000,26,2,L,D,1.0,2.0,1038.0,1460.0,257.0,393.0,178.0,0,False,False,0,False,False
0 days 00:00:15.000000000,26,2,L,D,1.0,2.0,1043.0,1465.0,257.0,391.0,176.0,0,False,False,0,False,False
0 days 00:00:15.200000000,26,2,L,D,1.0,2.0,1058.0,1480.0,257.0,412.0,174.0,0,False,False,0,False,False
0 days 00:00:15.400000000,26,2,L,D,1.0,2.0,1082.0,1504.0,259.0,415.0,164.0,0,False,False,0,False,False
0 days 00:00:15.600000000,26,2,L,D,1.0,2.0,1093.0,1515.0,260.0,419.0,174.0,0,False,False,0,False,False
0 days 00:00:15.800000000,26,2,L,D,1.0,2.0,1070.0,1492.0,258.0,403.0,171.0,0,False,False,0,False,False
0 days 00:00:16.000000000,26,2,L,D,1.0,2.0,1066.0,1488.0,257.0,421.0,185.0,0,False,False,0,False,False
0 days 00:00:16.200000000,26,2,L,D,1.0,2.0,1083.0,1505.0,258.0,419.0,181.0,0,False,False,0,False,False
0 days 00:00:16.400000000,26,2,L,D,1.0,2.0,1072.0,1494.0,258.0,396.0,178.0,0,False,False,0,False,False
0 days 00:00:16.600000000,26,2,L,D,1.0,2.0,1087.0,1509.0,259.0,434.0,171.0,0,False,False,0,False,False
0 days 00:00:16.800000000,26,2,L,D,1.0,2.0,1096.0,1518.0,260.0,398.0,180.0,0,False,False,0,False,False
0 days 00:00:17.000000000,26,2,L,D,1.0,2.0,1089.0,1511.0,259.0,403.0,168.0,0,False,False,0,False,False
0 days 00:00:17.200000000,26,2,L,D,1.0,2.0,1106.0,1528.0,260.0,412.0,180.0,0,False,False,0,False,False
0 days 00:00:17.400000000,26,2,L,D,1.0,2.0,1108.0,1530.0,260.0,421.0,179.0,0,False,False,0,False,False
0 days 00:00:17.600000000,26,2,L,D,1.0,2.0,1102.0,1524.0,260.0,428.0,181.0,0,False,False,0,False,False
0 days 00:00:17.800000000,26,2,L,D,1.0,2.0,1091.0,1513.0,260.0,409.0,179.0,0,False,False,0,False,False
0 days 00:00:18.000000000,26,2,L,D,1.0,2.0,1094.0,1516.0,260.0,416.0,180.0,0,False,False,0,False,False
0 days 00:00:18.200000000,26,2,L,D,1.0,2.0,1099.0,1521.0,259.0,418.0,182.0,0,False,False,0,False,False
0 days 00:00:18.400000000,26,2,L,D,1.0,2.0,1105.0,1527.0,259.0,425.0,172.0,0,False,False,0,False,False
0 days 00:00:18.600000000,26,2,L,D,1.0,2.0,1097.0,1519.0,259.0,429.0,176.0,0,False,False,0,False,False
0 days 00:00:18.800000000,26,2,L,D,1.0,2.0,1064.0,1486.0,257.0,415.0,169.0,0,False,False,0,False,False
0 days 00:00:19.000000000,26,2,L,D,1.0,2.0,1061.0,1483.0,257.0,414.0,166.0,0,False,False,0,False,False
0 days 00:00:19.200000000,26,2,L,D,1.0,2.0,1076.0,1498.0,258.0,424.0,172.0,0,False,False,0,False,False
0 days 00:00:19.400000000,26,2,L,D,1.0,2.0,1062.0,1484.0,257.0,407.0,173.0,0,False,False,0,False,False
0 days 00:00:19.600000000,26,2,L,D,1.0,2.0,1018.0,1440.0,255.0,365.0,166.0,0,False,False,0,False,False
0 days 00:00:19.800000000,26,2,L,D,1.0,2.0,1001.0,1423.0,254.0,376.0,165.0,0,False,False,0,False,False
0 days 00:00:20.000000000,26,2,L,D,1.0,2.0,1023.0,1445.0,255.0,403.0,173.0,0,False,False,0,False,False
0 days 00:00:20.200000000,26,2,L,D,1.0,2.0,1034.0,1456.0,257.0,371.0,160.0,0,False,False,0,False,False
0 days 00:00:20.400000000,26,2,L,D,1.0,2.0,1062.0,1484.0,258.0,427.0,179.0,0,False,False,0,False,False
0 days 00:00:20.600000000,26,2,L,D,1.0,2.0,1093.0,1515.0,259.0,432.0,173.0,0,False,False,0,False,False
0 days 00:00:20.800000000,26,2,L,D,1.0,2.0,1079.0,1501.0,258.0,410.0,185.0,0,False,False,0,False,False
0 days 00:00:21.000000000,26,2,L,D,1.0,2.0,1066.0,1488.0,258.0,423.0,174.0,0,False,False,0,False,False
0 days 00:00:21.200000000,26,2,L,D,1.0,2.0,1109.0,1531.0,260.0,455.0,173.0,0,False,False,0,False,False
0 days 00:00:21.400000000,26,2,L,D,1.0,2.0,1137.0,1559.0,262.0,418.0,175.0,0,False,False,0,False,False
0 days 00:00:21.600000000,26,2,L,D,1.0,2.0,1120.0,1542.0,261.0,435.0,176.0,0,False,False,0,False,False
0 days 00:00:21.800000000,26,2,L,D,1.0,2.0,1111.0,1533.0,261.0,429.0,174.0,0,False,False,0,False,False
0 days 00:00:22.000000000,26,2,L,D,1.0,2.0,1067.0,1489.0,258.0,405.0,171.0,0,False,False,0,False,False
0 days 00:00:22.200000000,26,2,L,D,1.0,2.0,1019.0,1441.0,254.0,396.0,176.0,0,False,False,0,False,False
0 days 00:00:22.400000000,26,2,L,D,1.0,2.0,1015.0,1437.0,254.0,388.0,179.0,0,False,False,0,False,False
0 days 00:00:22.600000000,26,2,L,D,1.0,2.0,1052.0,1474.0,257.0,407.0,174.0,0,False,False,0,False,False
0 days 00:00:22.800000000,26,2,L,D,1.0,2.0,1067.0,1489.0,258.0,403.0,180.0,0,False,False,0,False,False
0 days 00:00:23.000000000,26,2,L,D,1.0,2.0,1061.0,1483.0,258.0,413.0,174.0,0,False,False,0,False,False
0 days 00:00:23.200000000,26,2,L,D,1.0,2.0,1074.0,1496.0,258.0,426.0,181.0,0,False,False,0,False,False
0 days 00:00:23.400000000,26,2,L,D,1.0,2.0,1045.0,1467.0,256.0,392.0,170.0,0,False,False,0,False,False
0 days 00:00:23.600000000,26,2,L,D,1.0,2.0,1025.0,1447.0,256.0,384.0,175.0,0,False,False,0,False,False
0 days 00:00:23.800000000,26,2,L,D,1.0,2.0,1045.0,1467.0,257.0,400.0,172.0,0,False,False,0,False,False
0 days 00:00:24.000000000,26,2,L,D,1.0,2.0,1054.0,1476.0,257.0,409.0,174.0,0,False,False,0,False,False
0 days 00:00:24.200000000,26,2,L,D,1.0,2.0,1091.0,1513.0,260.0,451.0,175.0,0,False,False,0,False,False
0 days 00:00:24.400000000,26,2,L,D,1.0,2.0,1087.0,1509.0,259.0,417.0,173.0,0,False,False,0,False,False
0 days 00:00:24.600000000,26,2,L,D,1.0,2.0,1048.0,1470.0,257.0,391.0,174.0,0,False,False,0,False,False
0 days 00:00:24.800000000,26,2,L,D,1.0,2.0,1046.0,1468.0,257.0,402.0,172.0,0,False,False,0,False,False
0 days 00:00:25.000000000,26,2,L,D,1.0,2.0,1054.0,1476.0,258.0,422.0,180.0,0,False,False,0,False,False
0 days 00:00:25.200000000,26,2,L,D,1.0,2.0,1081.0,1503.0,259.0,416.0,185.0,0,False,False,0,False,False
0 days 00:00:25.400000000,26,2,L,D,1.0,2.0,1096.0,1518.0,260.0,430.0,172.0,0,False,False,0,False,False
0 days 00:00:25.600000000,26,2,L,D,1.0,2.0,1098.0,1520.0,261.0,411.0,178.0,0,False,False,0,False,False
0 days 00:00:25.800000000,26,2,L,D,1.0,2.0,1071.0,1493.0,259.0,392.0,174.0,0,False,False,0,False,False
0 days 00:00:26.000000000,26,2,L,D,1.0,2.0,1073.0,1495.0,259.0,426.0,171.0,0,False,False,0,False,False
0 days 00:00:26.200000000,26,2,L,D,1.0,2.0,1111.0,1533.0,261.0,435.0,173.0,0,False,False,0,False,False
0 days 00:00:26.400000000,26,2,L,D,1.0,2.0,1127.0,1549.0,262.0,421.0,175.0,0,False,False,0,False,False
0 days 00:00:26.600000000,26,2,L,D,1.0,2.0,1112.0,1534.0,261.0,410.0,176.0,0,False,False,0,False,False
0 days 00:00:26.800000000,26,2,L,D,1.0,2.0,1107.0,1529.0,260.0,419.0,181.0,0,False,False,0,False,False
0 days 00:00:27.000000000,26,2,L,D,1.0,2.0,1081.0,1503.0,259.0,404.0,170.0,0,False,False,0,False,False
0 days 00:00:27.200000000,26,2,L,D,1.0,2.0,1032.0,1454.0,255.0,384.0,176.0,0,False,False,0,False,False
0 days 00:00:27.400000000,26,2,L,D,1.0,2.0,1007.0,1429.0,255.0,377.0,166.0,0,False,False,0,False,False
0 days 00:00:27.600000000,26,2,L,D,1.0,2.0,997.0,1419.0,254.0,383.0,165.0,0,False,False,0,False,False
0 days 00:00:27.800000000,26,2,L,D,1.0,2.0,1014.0,1436.0,255.0,392.0,173.0,0,False,False,0,False,False
0 days 00:00:28.000000000,26,2,L,D,1.0,2.0,1008.0,1430.0,255.0,378.0,163.0,0,False,False,0,False,False
0 days 00:00:28.200000000,26,2,L,D,1.0,2.0,996.0,1418.0,254.0,368.0,176.0,0,False,False,0,False,False
0 days 00:00:28.400000000,26,2,L,D,1.0,2.0,1020.0,1442.0,256.0,404.0,170.0,0,False,False,0,False,False
0 days 00:00:28.600000000,26,2,L,D,1.0,2.0,1066.0,1488.0,258.0,417.0,177.0,0,False,False,0,False,False
0 days 00:00:28.800000000,26,2,L,D,1.0,2.0,1081.0,1503.0,259.0,403.0,171.0,0,False,False,0,False,False
0 days 00:00:29.000000000,26,2,L,D,1.0,2.0,1075.0,1497.0,259.0,400.0,169.0,0,False,False,0,False,False
0 days 00:00:29.200000000,26,2,L,D,1.0,2.0,1048.0,1470.0,257.0,391.0,169.0,0,False,False,0,False,False
0 days 00:00:29.400000000,26,2,L,D,1.0,2.0,1022.0,1444.0,256.0,381.0,162.0,0,False,False,0,False,False
0 days 00:00:29.600000000,26,2,L,D,1.0,2.0,1021.0,1443.0,256.0,382.0,156.0,0,False,False,0,False,False
0 days 00:00:29.800000000,26,2,L,D,1.0,2.0,1029.0,1451.0,257.0,392.0,171.0,0,False,False,0,False,False
0 days 00:00:30.000000000,26,2,L,D,1.0,2.0,1028.0,1450.0,256.0,391.0,174.0,0,False,False,0,False,False
0 days 00:00:30.200000000,26,2,L,D,1.0,2.0,1014.0,1436.0,255.0,380.0,174.0,0,False,False,0,False,False
0 days 00:00:30.400000000,26,2,L,D,1.0,2.0,1011.0,1433.0,255.0,394.0,171.0,0,False,False,0,False,False
0 days 00:00:30.600000000,26,2,L,D,1.0,2.0,1005.0,1427.0,254.0,379.0,176.0,0,False,False,0,False,False
0 days 00:00:30.800000000,26,2,L,D,1.0,2.0,1015.0,1437.0,255.0,407.0,182.0,0,False,False,0,False,False
0 days 00:00:31.000000000,26,2,L,D,1.0,2.0,1015.0,1437.0,255.0,374.0,179.0,0,False,False,0,False,False
0 days 00:00:31.200000000,26,2,L,D,1.0,2.0,991.0,1413.0,254.0,382.0,176.0,0,False,False,0,False,False
0 days 00:00:31.400000000,26,2,L,D,1.0,2.0,979.0,1401.0,253.0,366.0,171.0,0,False,False,0,False,False
0 days 00:00:31.600000000,26,2,L,D,1.0,2.0,973.0,1395.0,253.0,369.0,169.0,0,False,False,0,False,False
0 days 00:00:31.800000000,26,2,L,D,1.0,2.0,978.0,1400.0,254.0,373.0,174.0,0,False,False,0,False,False
0 days 00:00:32.000000000,26,2,L,D,1.0,2.0,1008.0,1430.0,255.0,392.0,176.0,0,False,False,0,False,False
0 days 00:00:32.200000000,26,2,L,D,1.0,2.0,1010.0,1432.0,255.0,379.0,163.0,0,False,False,0,False,False
0 days 00:00:32.400000000,26,2,L,D,1.0,2.0,980.0,1402.0,253.0,366.0,174.0,0,False,False,0,False,False
0 days 00:00:32.600000000,26,2,L,D,1.0,2.0,955.0,1377.0,252.0,365.0,166.0,0,False,False,0,False,False
0 days 00:00:32.800000000,26,2,L,D,1.0,2.0,956.0,1378.0,253.0,380.0,171.0,0,False,False,0,False,False
0 days 00:00:33.000000000,26,2,L,D,1.0,2.0,975.0,1397.0,254.0,365.0,178.0,0,False,False,0,False,False
0 days 00:00:33.200000000,26,2,L,D,1.0,2.0,982.0,1404.0,255.0,383.0,183.0,0,False,False,0,False,False
0 days 00:00:33.400000000,26,2,L,D,1.0,2.0,1016.0,1438.0,256.0,409.0,173.0,0,False,False,0,False,False
0 days 00:00:33.600000000,26,2,L,D,1.0,2.0,1026.0,1448.0,256.0,365.0,172.0,0,False,False,0,False,False
0 days 00:00:33.800000000,26,2,L,D,1.0,2.0,1040.0,1462.0,257.0,421.0,183.0,0,False,False,0,False,False
0 days 00:00:34.000000000,26,2,L,D,1.0,2.0,1063.0,1485.0,258.0,406.0,187.0,0,False,False,0,False,False
0 days 00:00:34.200000000,26,2,L,D,1.0,2.0,1042.0,1464.0,258.0,393.0,171.0,0,False,False,0,False,False
0 days 00:00:34.400000000,26,2,L,D,1.0,2.0,1053.0,1475.0,259.0,411.0,168.0,0,False,False,0,False,False
0 days 00:00:34.600000000,26,2,L,D,1.0,2.0,1064.0,1486.0,259.0,401.0,180.0,0,False,False,0,False,False
0 days 00:00:34.800000000,26,2,L,D,1.0,2.0,1053.0,1475.0,259.0,398.0,172.0,0,False,False,0,False,False
0 days 00:00:35.000000000,26,2,L,D,1.0,2.0,1034.0,1456.0,257.0,387.0,176.0,0,False,False,0,False,False
0 days 00:00:35.200000000,26,2,L,D,1.0,2.0,1010.0,1432.0,255.0,382.0,166.0,0,False,False,0,False,False
0 days 00:00:35.400000000,26,2,L,D,1.0,2.0,992.0,1414.0,255.0,371.0,170.0,0,False,False,0,False,False
0 days 00:00:35.600000000,26,2,L,D,1.0,2.0,954.0,1376.0,253.0,343.0,168.0,0,False,False,0,False,False
0 days 00:00:35.800000000,26,2,L,D,1.0,2.0,961.0,1383.0,253.0,389.0,176.0,0,False,False,0,False,False
0 days 00:00:36.000000000,26,2,L,D,1.0,2.0,1012.0,1434.0,256.0,388.0,178.0,0,False,False,0,False,False
0 days 00:00:36.200000000,26,2,L,D,1.0,2.0,1030.0,1452.0,258.0,397.0,176.0,0,False,False,0,False,False
0 days 00:00:36.400000000,26,2,L,D,1.0,2.0,1031.0,1453.0,257.0,387.0,176.0,0,False,False,0,False,False
0 days 00:00:36.600000000,26,2,L,D,1.0,2.0,1025.0,1447.0,256.0,402.0,174.0,0,False,False,0,False,False
0 days 00:00:36.800000000,26,2,L,D,1.0,2.0,992.0,1414.0,254.0,378.0,163.0,0,False,False,0,False,False
0 days 00:00:37.000000000,26,2,L,D,1.0,2.0,976.0,1398.0,254.0,377.0,166.0,0,False,False,0,False,False
0 days 00:00:37.200000000,26,2,L,D,1.0,2.0,1005.0,1427.0,255.0,400.0,176.0,0,False,False,0,False,False
0 days 00:00:37.400000000,26,2,L,D,1.0,2.0,1017.0,1439.0,256.0,402.0,166.0,0,False,False,0,False,False
0 days 00:00:37.600000000,26,2,L,D,1.0,2.0,1013.0,1435.0,256.0,396.0,164.0,0,False,False,0,False,False
0 days 00:00:37.800000000,26,2,L,D,1.0,2.0,1017.0,1439.0,256.0,392.0,172.0,0,False,False,0,False,False
0 days 00:00:38.000000000,26,2,L,D,1.0,2.0,1013.0,1435.0,256.0,371.0,176.0,0,False,False,0,False,False
0 days 00:00:38.200000000,26,2,L,D,1.0,2.0,979.0,1401.0,254.0,369.0,172.0,0,False,False,0,False,False
0 days 00:00:38.400000000,26,2,L,D,1.0,2.0,953.0,1375.0,252.0,377.0,172.0,0,False,False,0,False,False
0 days 00:00:38.600000000,26,2,L,D,1.0,2.0,1007.0,1429.0,255.0,421.0,175.0,0,False,False,0,False,False
0 days 00:00:38.800000000,26,2,L,D,1.0,2.0,1033.0,1455.0,257.0,383.0,168.0,0,False,False,0,False,False
0 days 00:00:39.000000000,26,2,L,D,1.0,2.0,1009.0,1431.0,256.0,389.0,173.0,0,False,False,0,False,False
0 days 00:00:39.200000000,26,2,L,D,1.0,2.0,995.0,1417.0,255.0,363.0,173.0,0,False,False,0,False,False
0 days 00:00:39.400000000,26,2,L,D,1.0,2.0,979.0,1401.0,253.0,399.0,170.0,0,False,False,0,False,False
0 days 00:00:39.600000000,26,2,L,D,1.0,2.0,1000.0,1422.0,255.0,418.0,167.0,0,False,False,0,False,False
0 days 00:00:39.800000000,26,2,L,D,1.0,2.0,994.0,1416.0,255.0,374.0,175.0,0,False,False,0,False,False
0 days 00:00:40.000000000,26,2,L,D,1.0,2.0,956.0,1378.0,253.0,366.0,173.0,0,False,False,0,False,False
0 days 00:00:40.200000000,26,2,L,D,1.0,2.0,962.0,1384.0,253.0,377.0,168.0,0,False,False,0,False,False
0 days 00:00:40.400000000,26,2,L,D,1.0,2.0,975.0,1397.0,253.0,372.0,158.0,0,False,False,0,False,False
0 days 00:00:40.600000000,26,2,L,D,1.0,2.0,967.0,1389.0,253.0,379.0,168.0,0,False,False,0,False,False
0 days 00:00:40.800000000,26,2,L,D,1.0,2.0,990.0,1412.0,254.0,384.0,170.0,0,False,False,0,False,False
0 days 00:00:41.000000000,26,2,L,D,1.0,2.0,1006.0,1428.0,256.0,372.0,166.0,0,False,False,0,False,False
0 days 00:00:41.200000000,26,2,L,D,1.0,2.0,979.0,1401.0,254.0,385.0,174.0,0,False,False,0,False,False
0 days 00:00:41.400000000,26,2,L,D,1.0,2.0,974.0,1396.0,254.0,384.0,163.0,0,False,False,0,False,False
0 days 00:00:41.600000000,26,2,L,D,1.0,2.0,993.0,1415.0,255.0,393.0,165.0,0,False,False,0,False,False
0 days 00:00:41.800000000,26,2,L,D,1.0,2.0,984.0,1406.0,254.0,384.0,167.0,0,False,False,0,False,False
0 days 00:00:42.000000000,26,2,L,D,1.0,2.0,982.0,1404.0,254.0,370.0,165.0,0,False,False,0,False,False
0 days 00:00:42.200000000,26,2,L,D,1.0,2.0,998.0,1420.0,255.0,396.0,169.0,0,False,False,0,False,False
0 days 00:00:42.400000000,26,2,L,D,1.0,2.0,981.0,1403.0,254.0,369.0,174.0,0,False,False,0,False,False
0 days 00:00:42.600000000,26,2,L,D,1.0,2.0,965.0,1387.0,253.0,389.0,173.0,0,False,False,0,False,False
0 days 00:00:42.800000000,26,2,L,D,1.0,2.0,966.0,1388.0,253.0,378.0,170.0,0,False,False,0,False,False
0 days 00:00:43.000000000,26,2,L,D,1.0,2.0,974.0,1396.0,254.0,354.0,167.0,0,False,False,0,False,False
0 days 00:00:43.200000000,26,2,L,D,1.0,2.0,986.0,1408.0,255.0,388.0,173.0,0,False,False,0,False,False
