package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:07.200000000,26,2,R,B,1.0,2.0,1226.0,1038.0,95.0,432.0,178.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,2,R,B,1.0,2.0,1238.0,1050.0,95.0,444.0,180.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,2,R,B,1.0,2.0,1249.0,1061.0,96.0,445.0,169.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,2,R,B,1.0,2.0,1239.0,1051.0,96.0,452.0,183.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,2,R,B,1.0,2.0,1232.0,1044.0,95.0,461.0,179.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,2,R,B,1.0,2.0,1235.0,1047.0,95.0,443.0,173.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,2,R,B,1.0,2.0,1228.0,1040.0,96.0,455.0,184.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,2,R,B,1.0,2.0,1224.0,1036.0,96.0,450.0,184.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,2,R,B,1.0,2.0,1213.0,1025.0,94.0,456.0,176.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,2,R,B,1.0,2.0,1160.0,972.0,92.0,425.0,185.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,2,R,B,1.0,2.0,1165.0,977.0,92.0,458.0,183.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,2,R,B,1.0,2.0,1227.0,1039.0,93.0,452.0,181.0,0,False,False,0,False,False
0 days 00:00:09.600000000,26,2,R,B,1.0,2.0,1236.0,1048.0,94.0,478.0,173.0,0,False,False,0,False,False
0 days 00:00:09.800000000,26,2,R,B,1.0,2.0,1189.0,1001.0,92.0,431.0,175.0,0,False,False,0,False,False
0 days 00:00:10.000000000,26,2,R,B,1.0,2.0,1179.0,991.0,92.0,445.0,168.0,0,False,False,0,False,False
0 days 00:00:10.200000000,26,2,R,B,1.0,2.0,1224.0,1036.0,93.0,451.0,176.0,0,False,False,0,False,False
0 days 00:00:10.400000000,26,2,R,B,1.0,2.0,1238.0,1050.0,93.0,442.0,174.0,0,False,False,0,False,False
0 days 00:00:10.600000000,26,2,R,B,1.0,2.0,1247.0,1059.0,94.0,466.0,175.0,0,False,False,0,False,False
0 days 00:00:10.800000000,26,2,R,B,1.0,2.0,1259.0,1071.0,95.0,477.0,176.0,0,False,False,0,False,False
0 days 00:00:11.000000000,26,2,R,B,1.0,2.0,1233.0,1045.0,94.0,449.0,183.0,0,False,False,0,False,False
0 days 00:00:11.200000000,26,2,R,B,1.0,2.0,1246.0,1058.0,96.0,486.0,182.0,0,False,False,0,False,False
0 days 00:00:11.400000000,26,2,R,B,1.0,2.0,1215.0,1027.0,94.0,425.0,178.0,0,False,False,0,False,False
0 days 00:00:11.600000000,26,2,R,B,1.0,2.0,1144.0,956.0,91.0,428.0,179.0,0,False,False,0,False,False
0 days 00:00:11.800000000,26,2,R,B,1.0,2.0,1177.0,989.0,92.0,463.0,179.0,0,False,False,0,False,False
0 days 00:00:12.000000000,26,2,R,B,1.0,2.0,1230.0,1042.0,95.0,447.0,178.0,0,False,False,0,False,False
0 days 00:00:12.200000000,26,2,R,B,1.0,2.0,1247.0,1059.0,97.0,473.0,184.0,0,False,False,0,False,False
0 days 00:00:12.400000000,26,2,R,B,1.0,2.0,1231.0,1043.0,96.0,446.0,173.0,0,False,False,0,False,False
0 days 00:00:12.600000000,26,2,R,B,1.0,2.0,1222.0,1034.0,96.0,450.0,187.0,0,False,False,0,False,False
0 days 00:00:12.800000000,26,2,R,B,1.0,2.0,1239.0,1051.0,96.0,471.0,170.0,0,False,False,0,False,False
0 days 00:00:13.000000000,26,2,R,B,1.0,2.0,1249.0,1061.0,98.0,479.0,176.0,0,False,False,0,False,False
0 days 00:00:13.200000000,26,2,R,B,1.0,2.0,1260.0,1072.0,98.0,466.0,171.0,0,False,False,0,False,False
0 days 00:00:13.400000000,26,2,R,B,1.0,2.0,1273.0,1085.0,98.0,478.0,169.0,0,False,False,0,False,False
0 days 00:00:13.600000000,26,2,R,B,1.0,2.0,1257.0,1069.0,97.0,480.0,182.0,0,False,False,0,False,False
0 days 00:00:13.800000000,26,2,R,B,1.0,2.0,1262.0,1074.0,99.0,475.0,181.0,0,False,False,0,False,False
0 days 00:00:14.000000000,26,2,R,B,1.0,2.0,1201.0,1013.0,97.0,410.0,170.0,0,False,False,0,False,False
0 days 00:00:14.200000000,26,2,R,B,1.0,2.0,1155.0,967.0,94.0,430.0,170.0,0,False,False,0,False,False
0 days 00:00:14.400000000,26,2,R,B,1.0,2.0,1195.0,1007.0,95.0,426.0,168.0,0,False,False,0,False,False
0 days 00:00:14.600000000,26,2,R,B,1.0,2.0,1188.0,1000.0,95.0,433.0,165.0,0,False,False,0,False,False
0 days 00:00:14.800000000,26,2,R,B,1.0,2.0,1166.0,978.0,94.0,415.0,160.0,0,False,False,0,False,False
0 days 00:00:15.000000000,26,2,R,B,1.0,2.0,1161.0,973.0,93.0,422.0,180.0,0,False,False,0,False,False
0 days 00:00:15.200000000,26,2,R,B,1.0,2.0,1175.0,987.0,93.0,437.0,169.0,0,False,False,0,False,False
0 days 00:00:15.400000000,26,2,R,B,1.0,2.0,1168.0,980.0,94.0,423.0,161.0,0,False,False,0,False,False
0 days 00:00:15.600000000,26,2,R,B,1.0,2.0,1176.0,988.0,95.0,428.0,170.0,0,False,False,0,False,False
0 days 00:00:15.800000000,26,2,R,B,1.0,2.0,1201.0,1013.0,95.0,447.0,172.0,0,False,False,0,False,False
0 days 00:00:16.000000000,26,2,R,B,1.0,2.0,1190.0,1002.0,95.0,420.0,182.0,0,False,False,0,False,False
0 days 00:00:16.200000000,26,2,R,B,1.0,2.0,1180.0,992.0,94.0,450.0,163.0,0,False,False,0,False,False
0 days 00:00:16.400000000,26,2,R,B,1.0,2.0,1206.0,1018.0,96.0,489.0,167.0,0,False,False,0,False,False
0 days 00:00:16.600000000,26,2,R,B,1.0,2.0,1179.0,991.0,96.0,421.0,166.0,0,False,False,0,False,False
0 days 00:00:16.800000000,26,2,R,B,1.0,2.0,1147.0,959.0,94.0,420.0,173.0,0,False,False,0,False,False
0 days 00:00:17.000000000,26,2,R,B,1.0,2.0,1165.0,977.0,95.0,426.0,180.0,0,False,False,0,False,False
0 days 00:00:17.200000000,26,2,R,B,1.0,2.0,1183.0,995.0,96.0,450.0,165.0,0,False,False,0,False,False
0 days 00:00:17.400000000,26,2,R,B,1.0,2.0,1187.0,999.0,95.0,455.0,180.0,0,False,False,0,False,False
0 days 00:00:17.600000000,26,2,R,B,1.0,2.0,1203.0,1015.0,95.0,455.0,182.0,0,False,False,0,False,False
0 days 00:00:17.800000000,26,2,R,B,1.0,2.0,1233.0,1045.0,97.0,475.0,175.0,0,False,False,0,False,False
0 days 00:00:18.000000000,26,2,R,B,1.0,2.0,1234.0,1046.0,97.0,458.0,187.0,0,False,False,0,False,False
0 days 00:00:18.200000000,26,2,R,B,1.0,2.0,1251.0,1063.0,96.0,507.0,180.0,0,False,False,0,False,False
0 days 00:00:18.400000000,26,2,R,B,1.0,2.0,1272.0,1084.0,97.0,489.0,168.0,0,False,False,0,False,False
0 days 00:00:18.600000000,26,2,R,B,1.0,2.0,1249.0,1061.0,96.0,476.0,174.0,0,False,False,0,False,False
0 days 00:00:18.800000000,26,2,R,B,1.0,2.0,1225.0,1037.0,96.0,460.0,185.0,0,False,False,0,False,False
0 days 00:00:19.000000000,26,2,R,B,1.0,2.0,1202.0,1014.0,96.0,462.0,167.0,0,False,False,0,False,False
0 days 00:00:19.200000000,26,2,R,B,1.0,2.0,1129.0,941.0,93.0,408.0,165.0,0,False,False,0,False,False
0 days 00:00:19.400000000,26,2,R,B,1.0,2.0,1111.0,923.0,91.0,435.0,176.0,0,False,False,0,False,False
0 days 00:00:19.600000000,26,2,R,B,1.0,2.0,1153.0,965.0,94.0,430.0,184.0,0,False,False,0,False,False
0 days 00:00:19.800000000,26,2,R,B,1.0,2.0,1163.0,975.0,95.0,445.0,172.0,0,False,False,0,False,False
0 days 00:00:20.000000000,26,2,R,B,1.0,2.0,1169.0,981.0,94.0,443.0,179.0,0,False,False,0,False,False
0 days 00:00:20.200000000,26,2,R,B,1.0,2.0,1176.0,988.0,94.0,437.0,175.0,0,False,False,0,False,False
0 days 00:00:20.400000000,26,2,R,B,1.0,2.0,1194.0,1006.0,94.0,442.0,183.0,0,False,False,0,False,False
0 days 00:00:20.600000000,26,2,R,B,1.0,2.0,1228.0,1040.0,96.0,479.0,167.0,0,False,False,0,False,False
0 days 00:00:20.800000000,26,2,R,B,1.0,2.0,1236.0,1048.0,97.0,455.0,182.0,0,False,False,0,False,False
0 days 00:00:21.000000000,26,2,R,B,1.0,2.0,1208.0,1020.0,97.0,450.0,179.0,0,False,False,0,False,False
0 days 00:00:21.200000000,26,2,R,B,1.0,2.0,1172.0,984.0,95.0,434.0,166.0,0,False,False,0,False,False
0 days 00:00:21.400000000,26,2,R,B,1.0,2.0,1179.0,991.0,95.0,437.0,184.0,0,False,False,0,False,False
0 days 00:00:21.600000000,26,2,R,B,1.0,2.0,1143.0,955.0,94.0,410.0,168.0,0,False,False,0,False,False
0 days 00:00:21.800000000,26,2,R,B,1.0,2.0,1120.0,932.0,93.0,441.0,171.0,0,False,False,0,False,False
0 days 00:00:22.000000000,26,2,R,B,1.0,2.0,1181.0,993.0,96.0,431.0,178.0,0,False,False,0,False,False
0 days 00:00:22.200000000,26,2,R,B,1.0,2.0,1231.0,1043.0,99.0,480.0,172.0,0,False,False,0,False,False
0 days 00:00:22.400000000,26,2,R,B,1.0,2.0,1242.0,1054.0,99.0,446.0,184.0,0,False,False,0,False,False
0 days 00:00:22.600000000,26,2,R,B,1.0,2.0,1213.0,1025.0,97.0,457.0,171.0,0,False,False,0,False,False
0 days 00:00:22.800000000,26,2,R,B,1.0,2.0,1194.0,1006.0,96.0,445.0,168.0,0,False,False,0,False,False
0 days 00:00:23.000000000,26,2,R,B,1.0,2.0,1220.0,1032.0,97.0,480.0,175.0,0,False,False,0,False,False
0 days 00:00:23.200000000,26,2,R,B,1.0,2.0,1252.0,1064.0,99.0,473.0,161.0,0,False,False,0,False,False
0 days 00:00:23.400000000,26,2,R,B,1.0,2.0,1227.0,1039.0,98.0,448.0,173.0,0,False,False,0,False,False
0 days 00:00:23.600000000,26,2,R,B,1.0,2.0,1197.0,1009.0,95.0,446.0,179.0,0,False,False,0,False,False
0 days 00:00:23.800000000,26,2,R,B,1.0,2.0,1148.0,960.0,94.0,407.0,171.0,0,False,False,0,False,False
0 days 00:00:24.000000000,26,2,R,B,1.0,2.0,1138.0,950.0,95.0,461.0,175.0,0,False,False,0,False,False
0 days 00:00:24.200000000,26,2,R,B,1.0,2.0,1106.0,918.0,93.0,399.0,175.0,0,False,False,0,False,False
0 days 00:00:24.400000000,26,2,R,B,1.0,2.0,1075.0,887.0,92.0,422.0,173.0,0,False,False,0,False,False
0 days 00:00:24.600000000,26,2,R,B,1.0,2.0,1128.0,940.0,95.0,421.0,181.0,0,False,False,0,False,False
0 days 00:00:24.800000000,26,2,R,B,1.0,2.0,1138.0,950.0,94.0,433.0,176.0,0,False,False,0,False,False
0 days 00:00:25.000000000,26,2,R,B,1.0,2.0,1116.0,928.0,93.0,405.0,170.0,0,False,False,0,False,False
0 days 00:00:25.200000000,26,2,R,B,1.0,2.0,1120.0,932.0,94.0,420.0,174.0,0,False,False,0,False,False
0 days 00:00:25.400000000,26,2,R,B,1.0,2.0,1140.0,952.0,95.0,433.0,180.0,0,False,False,0,False,False
0 days 00:00:25.600000000,26,2,R,B,1.0,2.0,1131.0,943.0,95.0,410.0,184.0,0,False,False,0,False,False
0 days 00:00:25.800000000,26,2,R,B,1.0,2.0,1163.0,975.0,97.0,457.0,169.0,0,False,False,0,False,False
0 days 00:00:26.000000000,26,2,R,B,1.0,2.0,1211.0,1023.0,98.0,447.0,172.0,0,False,False,0,False,False
0 days 00:00:26.200000000,26,2,R,B,1.0,2.0,1181.0,993.0,97.0,444.0,175.0,0,False,False,0,False,False
0 days 00:00:26.400000000,26,2,R,B,1.0,2.0,1157.0,969.0,96.0,439.0,168.0,0,False,False,0,False,False
0 days 00:00:26.600000000,26,2,R,B,1.0,2.0,1179.0,991.0,96.0,470.0,172.0,0,False,False,0,False,False
0 days 00:00:26.800000000,26,2,R,B,1.0,2.0,1132.0,944.0,95.0,414.0,171.0,0,False,False,0,False,False
0 days 00:00:27.000000000,26,2,R,B,1.0,2.0,1095.0,907.0,92.0,426.0,178.0,0,False,False,0,False,False
0 days 00:00:27.200000000,26,2,R,B,1.0,2.0,1130.0,942.0,94.0,436.0,165.0,0,False,False,0,False,False
0 days 00:00:27.400000000,26,2,R,B,1.0,2.0,1141.0,953.0,95.0,427.0,172.0,0,False,False,0,False,False
0 days 00:00:27.600000000,26,2,R,B,1.0,2.0,1108.0,920.0,94.0,407.0,165.0,0,False,False,0,False,False
0 days 00:00:27.800000000,26,2,R,B,1.0,2.0,1088.0,900.0,92.0,419.0,173.0,0,False,False,0,False,False
0 days 00:00:28.000000000,26,2,R,B,1.0,2.0,1120.0,932.0,93.0,446.0,180.0,0,False,False,0,False,False
0 days 00:00:28.200000000,26,2,R,B,1.0,2.0,1110.0,922.0,93.0,423.0,164.0,0,False,False,0,False,False
0 days 00:00:28.400000000,26,2,R,B,1.0,2.0,1108.0,920.0,93.0,429.0,178.0,0,False,False,0,False,False
0 days 00:00:28.600000000,26,2,R,B,1.0,2.0,1117.0,929.0,94.0,416.0,173.0,0,False,False,0,False,False
0 days 00:00:28.800000000,26,2,R,B,1.0,2.0,1110.0,922.0,94.0,414.0,178.0,0,False,False,0,False,False
0 days 00:00:29.000000000,26,2,R,B,1.0,2.0,1128.0,940.0,94.0,441.0,163.0,0,False,False,0,False,False
0 days 00:00:29.200000000,26,2,R,B,1.0,2.0,1121.0,933.0,93.0,444.0,168.0,0,False,False,0,False,False
0 days 00:00:29.400000000,26,2,R,B,1.0,2.0,1083.0,895.0,92.0,407.0,168.0,0,False,False,0,False,False
0 days 00:00:29.600000000,26,2,R,B,1.0,2.0,1111.0,923.0,93.0,429.0,176.0,0,False,False,0,False,False
0 days 00:00:29.800000000,26,2,R,B,1.0,2.0,1124.0,936.0,94.0,405.0,185.0,0,False,False,0,False,False
0 days 00:00:30.000000000,26,2,R,B,1.0,2.0,1092.0,904.0,94.0,415.0,171.0,0,False,False,0,False,False
0 days 00:00:30.200000000,26,2,R,B,1.0,2.0,1075.0,887.0,94.0,401.0,168.0,0,False,False,0,False,False
0 days 00:00:30.400000000,26,2,R,B,1.0,2.0,1073.0,885.0,94.0,419.0,173.0,0,False,False,0,False,False
0 days 00:00:30.600000000,26,2,R,B,1.0,2.0,1122.0,934.0,96.0,435.0,172.0,0,False,False,0,False,False
0 days 00:00:30.800000000,26,2,R,B,1.0,2.0,1165.0,977.0,98.0,465.0,175.0,0,False,False,0,False,False
0 days 00:00:31.000000000,26,2,R,B,1.0,2.0,1168.0,980.0,99.0,440.0,169.0,0,False,False,0,False,False
0 days 00:00:31.200000000,26,2,R,B,1.0,2.0,1143.0,955.0,97.0,416.0,173.0,0,False,False,0,False,False
0 days 00:00:31.400000000,26,2,R,B,1.0,2.0,1128.0,940.0,96.0,436.0,171.0,0,False,False,0,False,False
0 days 00:00:31.600000000,26,2,R,B,1.0,2.0,1131.0,943.0,96.0,420.0,173.0,0,False,False,0,False,False
0 days 00:00:31.800000000,26,2,R,B,1.0,2.0,1091.0,903.0,94.0,397.0,175.0,0,False,False,0,False,False
0 days 00:00:32.000000000,26,2,R,B,1.0,2.0,1048.0,860.0,93.0,389.0,178.0,0,False,False,0,False,False
0 days 00:00:32.200000000,26,2,R,B,1.0,2.0,1054.0,866.0,94.0,410.0,168.0,0,False,False,0,False,False
0 days 00:00:32.400000000,26,2,R,B,1.0,2.0,1054.0,866.0,93.0,391.0,168.0,0,False,False,0,False,False
0 days 00:00:32.600000000,26,2,R,B,1.0,2.0,1053.0,865.0,93.0,400.0,179.0,0,False,False,0,False,False
0 days 00:00:32.800000000,26,2,R,B,1.0,2.0,1062.0,874.0,93.0,406.0,171.0,0,False,False,0,False,False
0 days 00:00:33.000000000,26,2,R,B,1.0,2.0,1101.0,913.0,94.0,417.0,162.0,0,False,False,0,False,False
0 days 00:00:33.200000000,26,2,R,B,1.0,2.0,1158.0,970.0,96.0,450.0,176.0,0,False,False,0,False,False
0 days 00:00:33.400000000,26,2,R,B,1.0,2.0,1176.0,988.0,97.0,435.0,169.0,0,False,False,0,False,False
0 days 00:00:33.600000000,26,2,R,B,1.0,2.0,1124.0,936.0,95.0,416.0,167.0,0,False,False,0,False,False
0 days 00:00:33.800000000,26,2,R,B,1.0,2.0,1074.0,886.0,94.0,407.0,174.0,0,False,False,0,False,False
0 days 00:00:34.000000000,26,2,R,B,1.0,2.0,1055.0,867.0,92.0,383.0,172.0,0,False,False,0,False,False
0 days 00:00:34.200000000,26,2,R,B,1.0,2.0,1092.0,904.0,93.0,451.0,166.0,0,False,False,0,False,False
0 days 00:00:34.400000000,26,2,R,B,1.0,2.0,1078.0,890.0,93.0,389.0,160.0,0,False,False,0,False,False
0 days 00:00:34.600000000,26,2,R,B,1.0,2.0,1042.0,854.0,93.0,400.0,169.0,0,False,False,0,False,False
0 days 00:00:34.800000000,26,2,R,B,1.0,2.0,1107.0,919.0,95.0,424.0,168.0,0,False,False,0,False,False
0 days 00:00:35.000000000,26,2,R,B,1.0,2.0,1122.0,934.0,96.0,413.0,168.0,0,False,False,0,False,False
0 days 00:00:35.200000000,26,2,R,B,1.0,2.0,1098.0,910.0,95.0,421.0,173.0,0,False,False,0,False,False
0 days 00:00:35.400000000,26,2,R,B,1.0,2.0,1088.0,900.0,95.0,419.0,172.0,0,False,False,0,False,False
0 days 00:00:35.600000000,26,2,R,B,1.0,2.0,1093.0,905.0,95.0,425.0,175.0,0,False,False,0,False,False
0 days 00:00:35.800000000,26,2,R,B,1.0,2.0,1104.0,916.0,96.0,424.0,166.0,0,False,False,0,False,False
0 days 00:00:36.000000000,26,2,R,B,1.0,2.0,1101.0,913.0,97.0,402.0,170.0,0,False,False,0,False,False
0 days 00:00:36.200000000,26,2,R,B,1.0,2.0,1113.0,925.0,97.0,423.0,185.0,0,False,False,0,False,False
0 days 00:00:36.400000000,26,2,R,B,1.0,2.0,1112.0,924.0,95.0,417.0,172.0,0,False,False,0,False,False
0 days 00:00:36.600000000,26,2,R,B,1.0,2.0,1107.0,919.0,95.0,435.0,180.0,0,False,False,0,False,False
0 days 00:00:36.800000000,26,2,R,B,1.0,2.0,1107.0,919.0,96.0,414.0,168.0,0,False,False,0,False,False
0 days 00:00:37.000000000,26,2,R,B,1.0,2.0,1014.0,826.0,93.0,372.0,170.0,0,False,False,0,False,False
0 days 00:00:37.200000000,26,2,R,B,1.0,2.0,1012.0,824.0,92.0,415.0,165.0,0,False,False,0,False,False
0 days 00:00:37.400000000,26,2,R,B,1.0,2.0,1109.0,921.0,95.0,428.0,175.0,0,False,False,0,False,False
0 days 00:00:37.600000000,26,2,R,B,1.0,2.0,1112.0,924.0,95.0,415.0,179.0,0,False,False,0,False,False
0 days 00:00:37.800000000,26,2,R,B,1.0,2.0,1077.0,889.0,94.0,400.0,171.0,0,False,False,0,False,False
0 days 00:00:38.000000000,26,2,R,B,1.0,2.0,1058.0,870.0,94.0,412.0,168.0,0,False,False,0,False,False
0 days 00:00:38.200000000,26,2,R,B,1.0,2.0,1091.0,903.0,95.0,411.0,162.0,0,False,False,0,False,False
0 days 00:00:38.400000000,26,2,R,B,1.0,2.0,1112.0,924.0,95.0,417.0,163.0,0,False,False,0,False,False
0 days 00:00:38.600000000,26,2,R,B,1.0,2.0,1109.0,921.0,96.0,423.0,169.0,0,False,False,0,False,False
0 days 00:00:38.800000000,26,2,R,B,1.0,2.0,1117.0,929.0,96.0,426.0,171.0,0,False,False,0,False,False
0 days 00:00:39.000000000,26,2,R,B,1.0,2.0,1111.0,923.0,96.0,433.0,164.0,0,False,False,0,False,False
0 days 00:00:39.200000000,26,2,R,B,1.0,2.0,1101.0,913.0,96.0,398.0,172.0,0,False,False,0,False,False
0 days 00:00:39.400000000,26,2,R,B,1.0,2.0,1120.0,932.0,96.0,451.0,175.0,0,False,False,0,False,False
0 days 00:00:39.600000000,26,2,R,B,1.0,2.0,1078.0,890.0,94.0,396.0,170.0,0,False,False,0,False,False
0 days 00:00:39.800000000,26,2,R,B,1.0,2.0,1070.0,882.0,93.0,424.0,162.0,0,False,False,0,False,False
0 days 00:00:40.000000000,26,2,R,B,1.0,2.0,1131.0,943.0,96.0,446.0,165.0,0,False,False,0,False,False
0 days 00:00:40.200000000,26,2,R,B,1.0,2.0,1107.0,919.0,96.0,403.0,166.0,0,False,False,0,False,False
0 days 00:00:40.400000000,26,2,R,B,1.0,2.0,1074.0,886.0,95.0,421.0,155.0,0,False,False,0,False,False
0 days 00:00:40.600000000,26,2,R,B,1.0,2.0,1112.0,924.0,96.0,437.0,163.0,0,False,False,0,False,False
0 days 00:00:40.800000000,26,2,R,B,1.0,2.0,1133.0,945.0,98.0,418.0,185.0,0,False,False,0,False,False
0 days 00:00:41.000000000,26,2,R,B,1.0,2.0,1102.0,914.0,95.0,408.0,173.0,0,False,False,0,False,False
0 days 00:00:41.200000000,26,2,R,B,1.0,2.0,1094.0,906.0,94.0,430.0,171.0,0,False,False,0,False,False
0 days 00:00:41.400000000,26,2,R,B,1.0,2.0,1086.0,898.0,94.0,413.0,156.0,0,False,False,0,False,False
0 days 00:00:41.600000000,26,2,R,B,1.0,2.0,1079.0,891.0,94.0,418.0,157.0,0,False,False,0,False,False
0 days 00:00:41.800000000,26,2,R,B,1.0,2.0,1071.0,883.0,93.0,409.0,165.0,0,False,False,0,False,False
0 days 00:00:42.000000000,26,2,R,B,1.0,2.0,1055.0,867.0,93.0,398.0,168.0,0,False,False,0,False,False
0 days 00:00:42.200000000,26,2,R,B,1.0,2.0,1041.0,853.0,93.0,406.0,176.0,0,False,False,0,False,False
0 days 00:00:42.400000000,26,2,R,B,1.0,2.0,1052.0,864.0,93.0,408.0,164.0,0,False,False,0,False,False
0 days 00:00:42.600000000,26,2,R,B,1.0,2.0,1090.0,902.0,95.0,435.0,171.0,0,False,False,0,False,False
0 days 00:00:42.800000000,26,2,R,B,1.0,2.0,1098.0,910.0,95.0,406.0,172.0,0,False,False,0,False,False
0 days 00:00:43.000000000,26,2,R,B,1.0,2.0,1071.0,883.0,95.0,403.0,175.0,0,False,False,0,False,False
0 days 00:00:43.200000000,26,2,R,B,1.0,2.0,1065.0,877.0,94.0,421.0,178.0,0,False,False,0,False,False
