package_time,extruder,machine,position,threadline,thread_presence,winder_status,magnitude,raw_magnitude,raw_phase,amplitude,nodes_per_sample,doff_change,start_of_package,end_of_package,thread_presence_change,start_of_line_break,end_of_line_break
0 days 00:00:00.000000000,26,1,R,B,1.0,2.0,835.0,1195.0,-131.0,364.0,180.0,1,True,False,0,False,False
0 days 00:00:00.200000000,26,1,R,B,1.0,2.0,836.0,1196.0,-130.0,403.0,171.0,0,False,False,0,False,False
0 days 00:00:00.400000000,26,1,R,B,1.0,2.0,830.0,1190.0,-131.0,360.0,178.0,0,False,False,0,False,False
0 days 00:00:00.600000000,26,1,R,B,1.0,2.0,786.0,1146.0,-134.0,352.0,184.0,0,False,False,0,False,False
0 days 00:00:00.800000000,26,1,R,B,1.0,2.0,810.0,1170.0,-132.0,385.0,180.0,0,False,False,0,False,False
0 days 00:00:01.000000000,26,1,R,B,1.0,2.0,839.0,1199.0,-131.0,395.0,180.0,0,False,False,0,False,False
0 days 00:00:01.200000000,26,1,R,B,1.0,2.0,847.0,1207.0,-130.0,406.0,184.0,0,False,False,0,False,False
0 days 00:00:01.400000000,26,1,R,B,1.0,2.0,876.0,1236.0,-128.0,421.0,173.0,0,False,False,0,False,False
0 days 00:00:01.600000000,26,1,R,B,1.0,2.0,939.0,1299.0,-124.0,476.0,184.0,0,False,False,0,False,False
0 days 00:00:01.800000000,26,1,R,B,1.0,2.0,944.0,1304.0,-123.0,410.0,175.0,0,False,False,0,False,False
0 days 00:00:02.000000000,26,1,R,B,1.0,2.0,892.0,1252.0,-127.0,419.0,181.0,0,False,False,0,False,False
0 days 00:00:02.200000000,26,1,R,B,1.0,2.0,872.0,1232.0,-129.0,407.0,174.0,0,False,False,0,False,False
0 days 00:00:02.400000000,26,1,R,B,1.0,2.0,834.0,1194.0,-131.0,385.0,175.0,0,False,False,0,False,False
0 days 00:00:02.600000000,26,1,R,B,1.0,2.0,786.0,1146.0,-135.0,359.0,174.0,0,False,False,0,False,False
0 days 00:00:02.800000000,26,1,R,B,1.0,2.0,787.0,1147.0,-134.0,387.0,178.0,0,False,False,0,False,False
0 days 00:00:03.000000000,26,1,R,B,1.0,2.0,797.0,1157.0,-133.0,370.0,186.0,0,False,False,0,False,False
0 days 00:00:03.200000000,26,1,R,B,1.0,2.0,797.0,1157.0,-133.0,373.0,175.0,0,False,False,0,False,False
0 days 00:00:03.400000000,26,1,R,B,1.0,2.0,826.0,1186.0,-131.0,391.0,186.0,0,False,False,0,False,False
0 days 00:00:03.600000000,26,1,R,B,1.0,2.0,862.0,1222.0,-129.0,399.0,175.0,0,False,False,0,False,False
0 days 00:00:03.800000000,26,1,R,B,1.0,2.0,905.0,1265.0,-126.0,438.0,189.0,0,False,False,0,False,False
0 days 00:00:04.000000000,26,1,R,B,1.0,2.0,961.0,1321.0,-122.0,482.0,178.0,0,False,False,0,False,False
0 days 00:00:04.200000000,26,1,R,B,1.0,2.0,968.0,1328.0,-122.0,444.0,181.0,0,False,False,0,False,False
0 days 00:00:04.400000000,26,1,R,B,1.0,2.0,923.0,1283.0,-124.0,427.0,178.0,0,False,False,0,False,False
0 days 00:00:04.600000000,26,1,R,B,1.0,2.0,848.0,1208.0,-130.0,376.0,179.0,0,False,False,0,False,False
0 days 00:00:04.800000000,26,1,R,B,1.0,2.0,803.0,1163.0,-133.0,383.0,174.0,0,False,False,0,False,False
0 days 00:00:05.000000000,26,1,R,B,1.0,2.0,793.0,1153.0,-133.0,364.0,182.0,0,False,False,0,False,False
0 days 00:00:05.200000000,26,1,R,B,1.0,2.0,764.0,1124.0,-136.0,347.0,173.0,0,False,False,0,False,False
0 days 00:00:05.400000000,26,1,R,B,1.0,2.0,785.0,1145.0,-134.0,399.0,165.0,0,False,False,0,False,False
0 days 00:00:05.600000000,26,1,R,B,1.0,2.0,763.0,1123.0,-135.0,344.0,175.0,0,False,False,0,False,False
0 days 00:00:05.800000000,26,1,R,B,1.0,2.0,718.0,1078.0,-138.0,340.0,179.0,0,False,False,0,False,False
0 days 00:00:06.000000000,26,1,R,B,1.0,2.0,747.0,1107.0,-136.0,361.0,179.0,0,False,False,0,False,False
0 days 00:00:06.200000000,26,1,R,B,1.0,2.0,778.0,1138.0,-134.0,371.0,188.0,0,False,False,0,False,False
0 days 00:00:06.400000000,26,1,R,B,1.0,2.0,826.0,1186.0,-131.0,410.0,184.0,0,False,False,0,False,False
0 days 00:00:06.600000000,26,1,R,B,1.0,2.0,853.0,1213.0,-129.0,405.0,182.0,0,False,False,0,False,False
0 days 00:00:06.800000000,26,1,R,B,1.0,2.0,842.0,1202.0,-130.0,390.0,183.0,0,False,False,0,False,False
0 days 00:00:07.000000000,26,1,R,B,1.0,2.0,812.0,1172.0,-132.0,375.0,182.0,0,False,False,0,False,False
0 days 00:00:07.200000000,26,1,R,B,1.0,2.0,783.0,1143.0,-134.0,376.0,184.0,0,False,False,0,False,False
0 days 00:00:07.400000000,26,1,R,B,1.0,2.0,753.0,1113.0,-135.0,356.0,179.0,0,False,False,0,False,False
0 days 00:00:07.600000000,26,1,R,B,1.0,2.0,726.0,1086.0,-137.0,347.0,175.0,0,False,False,0,False,False
0 days 00:00:07.800000000,26,1,R,B,1.0,2.0,736.0,1096.0,-136.0,347.0,172.0,0,False,False,0,False,False
0 days 00:00:08.000000000,26,1,R,B,1.0,2.0,783.0,1143.0,-133.0,402.0,178.0,0,False,False,0,False,False
0 days 00:00:08.200000000,26,1,R,B,1.0,2.0,769.0,1129.0,-134.0,337.0,168.0,0,False,False,0,False,False
0 days 00:00:08.400000000,26,1,R,B,1.0,2.0,741.0,1101.0,-136.0,374.0,179.0,0,False,False,0,False,False
0 days 00:00:08.600000000,26,1,R,B,1.0,2.0,760.0,1120.0,-135.0,361.0,179.0,0,False,False,0,False,False
0 days 00:00:08.800000000,26,1,R,B,1.0,2.0,738.0,1098.0,-136.0,342.0,175.0,0,False,False,0,False,False
0 days 00:00:09.000000000,26,1,R,B,1.0,2.0,764.0,1124.0,-134.0,384.0,171.0,0,False,False,0,False,False
0 days 00:00:09.200000000,26,1,R,B,1.0,2.0,838.0,1198.0,-129.0,425.0,176.0,0,False,False,0,False,False
0 days 00:00:09.400000000,26,1,R,B,1.0,2.0,843.0,1203.0,-129.0,389.0,167.0,0,False,False,0,False,False
0 days 00:00:09.600000000,26,1,R,B,1.0,2.0,783.0,1143.0,-133.0,356.0,178.0,0,False,False,0,False,False
0 days 00:00:09.800000000,26,1,R,B,1.0,2.0,748.0,1108.0,-135.0,361.0,170.0,0,False,False,0,False,False
0 days 00:00:10.000000000,26,1,R,B,1.0,2.0,728.0,1088.0,-137.0,344.0,183.0,0,False,False,0,False,False
0 days 00:00:10.200000000,26,1,R,B,1.0,2.0,696.0,1056.0,-139.0,336.0,176.0,0,False,False,0,False,False
0 days 00:00:10.400000000,26,1,R,B,1.0,2.0,720.0,1080.0,-137.0,364.0,178.0,0,False,False,0,False,False
0 days 00:00:10.600000000,26,1,R,B,1.0,2.0,733.0,1093.0,-137.0,347.0,172.0,0,False,False,0,False,False
0 days 00:00:10.800000000,26,1,R,B,1.0,2.0,724.0,1084.0,-137.0,347.0,176.0,0,False,False,0,False,False
0 days 00:00:11.000000000,26,1,R,B,1.0,2.0,756.0,1116.0,-134.0,368.0,175.0,0,False,False,0,False,False
0 days 00:00:11.200000000,26,1,R,B,1.0,2.0,817.0,1177.0,-130.0,410.0,177.0,0,False,False,0,False,False
0 days 00:00:11.400000000,26,1,R,B,1.0,2.0,838.0,1198.0,-130.0,415.0,171.0,0,False,False,0,False,False
0 days 00:00:11.600000000,26,1,R,B,1.0,2.0,841.0,1201.0,-130.0,417.0,173.0,0,False,False,0,False,False
0 days 00:00:11.800000000,26,1,R,B,1.0,2.0,877.0,1237.0,-126.0,444.0,174.0,0,False,False,0,False,False
0 days 00:00:12.000000000,26,1,R,B,1.0,2.0,857.0,1217.0,-127.0,400.0,182.0,0,False,False,0,False,False
0 days 00:00:12.200000000,26,1,R,B,1.0,2.0,823.0,1183.0,-130.0,400.0,180.0,0,False,False,0,False,False
0 days 00:00:12.400000000,26,1,R,B,1.0,2.0,793.0,1153.0,-132.0,362.0,178.0,0,False,False,0,False,False
0 days 00:00:12.600000000,26,1,R,B,1.0,2.0,755.0,1115.0,-135.0,350.0,190.0,0,False,False,0,False,False
0 days 00:00:12.800000000,26,1,R,B,1.0,2.0,746.0,1106.0,-135.0,356.0,173.0,0,False,False,0,False,False
0 days 00:00:13.000000000,26,1,R,B,1.0,2.0,776.0,1136.0,-133.0,385.0,182.0,0,False,False,0,False,False
0 days 00:00:13.200000000,26,1,R,B,1.0,2.0,777.0,1137.0,-132.0,351.0,176.0,0,False,False,0,False,False
0 days 00:00:13.400000000,26,1,R,B,1.0,2.0,745.0,1105.0,-134.0,347.0,183.0,0,False,False,0,False,False
0 days 00:00:13.600000000,26,1,R,B,1.0,2.0,764.0,1124.0,-133.0,364.0,183.0,0,False,False,0,False,False
0 days 00:00:13.800000000,26,1,R,B,1.0,2.0,772.0,1132.0,-133.0,366.0,187.0,0,False,False,0,False,False
0 days 00:00:14.000000000,26,1,R,B,1.0,2.0,795.0,1155.0,-132.0,404.0,175.0,0,False,False,0,False,False
0 days 00:00:14.200000000,26,1,R,B,1.0,2.0,833.0,1193.0,-129.0,412.0,180.0,0,False,False,0,False,False
0 days 00:00:14.400000000,26,1,R,B,1.0,2.0,830.0,1190.0,-129.0,403.0,187.0,0,False,False,0,False,False
0 days 00:00:14.600000000,26,1,R,B,1.0,2.0,814.0,1174.0,-130.0,394.0,176.0,0,False,False,0,False,False
0 days 00:00:14.800000000,26,1,R,B,1.0,2.0,782.0,1142.0,-133.0,358.0,169.0,0,False,False,0,False,False
0 days 00:00:15.000000000,26,1,R,B,1.0,2.0,739.0,1099.0,-135.0,359.0,174.0,0,False,False,0,False,False
0 days 00:00:15.200000000,26,1,R,B,1.0,2.0,708.0,1068.0,-137.0,342.0,181.0,0,False,False,0,False,False
0 days 00:00:15.400000000,26,1,R,B,1.0,2.0,688.0,1048.0,-138.0,317.0,178.0,0,False,False,0,False,False
0 days 00:00:15.600000000,26,1,R,B,1.0,2.0,729.0,1089.0,-136.0,382.0,173.0,0,False,False,0,False,False
0 days 00:00:15.800000000,26,1,R,B,1.0,2.0,737.0,1097.0,-136.0,340.0,179.0,0,False,False,0,False,False
0 days 00:00:16.000000000,26,1,R,B,1.0,2.0,701.0,1061.0,-138.0,339.0,180.0,0,False,False,0,False,False
0 days 00:00:16.200000000,26,1,R,B,1.0,2.0,723.0,1083.0,-136.0,356.0,169.0,0,False,False,0,False,False
0 days 00:00:16.400000000,26,1,R,B,1.0,2.0,764.0,1124.0,-134.0,386.0,178.0,0,False,False,0,False,False
0 days 00:00:16.600000000,26,1,R,B,1.0,2.0,845.0,1205.0,-129.0,440.0,182.0,0,False,False,0,False,False
0 days 00:00:16.800000000,26,1,R,B,1.0,2.0,914.0,1274.0,-123.0,448.0,183.0,0,False,False,0,False,False
0 days 00:00:17.000000000,26,1,R,B,1.0,2.0,895.0,1255.0,-125.0,420.0,181.0,0,False,False,0,False,False
0 days 00:00:17.200000000,26,1,R,B,1.0,2.0,842.0,1202.0,-128.0,404.0,176.0,0,False,False,0,False,False
0 days 00:00:17.400000000,26,1,R,B,1.0,2.0,805.0,1165.0,-131.0,391.0,186.0,0,False,False,0,False,False
0 days 00:00:17.600000000,26,1,R,B,1.0,2.0,769.0,1129.0,-133.0,365.0,175.0,0,False,False,0,False,False
0 days 00:00:17.800000000,26,1,R,B,1.0,2.0,751.0,1111.0,-135.0,357.0,182.0,0,False,False,0,False,False
0 days 00:00:18.000000000,26,1,R,B,1.0,2.0,743.0,1103.0,-135.0,354.0,184.0,0,False,False,0,False,False
0 days 00:00:18.200000000,26,1,R,B,1.0,2.0,739.0,1099.0,-135.0,356.0,183.0,0,False,False,0,False,False
0 days 00:00:18.400000000,26,1,R,B,1.0,2.0,718.0,1078.0,-136.0,338.0,166.0,0,False,False,0,False,False
0 days 00:00:18.600000000,26,1,R,B,1.0,2.0,714.0,1074.0,-136.0,353.0,175.0,0,False,False,0,False,False
0 days 00:00:18.800000000,26,1,R,B,1.0,2.0,740.0,1100.0,-135.0,353.0,179.0,0,False,False,0,False,False
0 days 00:00:19.000000000,26,1,R,B,1.0,2.0,768.0,1128.0,-133.0,390.0,175.0,0,False,False,0,False,False
0 days 00:00:19.200000000,26,1,R,B,1.0,2.0,800.0,1160.0,-131.0,395.0,181.0,0,False,False,0,False,False
0 days 00:00:19.400000000,26,1,R,B,1.0,2.0,826.0,1186.0,-129.0,405.0,176.0,0,False,False,0,False,False
0 days 00:00:19.600000000,26,1,R,B,1.0,2.0,845.0,1205.0,-127.0,419.0,178.0,0,False,False,0,False,False
0 days 00:00:19.800000000,26,1,R,B,1.0,2.0,840.0,1200.0,-128.0,401.0,178.0,0,False,False,0,False,False
0 days 00:00:20.000000000,26,1,R,B,1.0,2.0,814.0,1174.0,-130.0,398.0,179.0,0,False,False,0,False,False
0 days 00:00:20.200000000,26,1,R,B,1.0,2.0,768.0,1128.0,-132.0,373.0,179.0,0,False,False,0,False,False
0 days 00:00:20.400000000,26,1,R,B,1.0,2.0,728.0,1088.0,-136.0,344.0,164.0,0,False,False,0,False,False
0 days 00:00:20.600000000,26,1,R,B,1.0,2.0,735.0,1095.0,-136.0,365.0,178.0,0,False,False,0,False,False
0 days 00:00:20.800000000,26,1,R,B,1.0,2.0,736.0,1096.0,-136.0,343.0,175.0,0,False,False,0,False,False
0 days 00:00:21.000000000,26,1,R,B,1.0,2.0,708.0,1068.0,-137.0,327.0,183.0,0,False,False,0,False,False
0 days 00:00:21.200000000,26,1,R,B,1.0,2.0,749.0,1109.0,-134.0,375.0,177.0,0,False,False,0,False,False
0 days 00:00:21.400000000,26,1,R,B,1.0,2.0,825.0,1185.0,-129.0,421.0,175.0,0,False,False,0,False,False
0 days 00:00:21.600000000,26,1,R,B,1.0,2.0,845.0,1205.0,-128.0,405.0,173.0,0,False,False,0,False,False
0 days 00:00:21.800000000,26,1,R,B,1.0,2.0,834.0,1194.0,-129.0,406.0,178.0,0,False,False,0,False,False
0 days 00:00:22.000000000,26,1,R,B,1.0,2.0,844.0,1204.0,-129.0,418.0,187.0,0,False,False,0,False,False
0 days 00:00:22.200000000,26,1,R,B,1.0,2.0,855.0,1215.0,-127.0,410.0,180.0,0,False,False,0,False,False
0 days 00:00:22.400000000,26,1,R,B,1.0,2.0,849.0,1209.0,-127.0,413.0,182.0,0,False,False,0,False,False
0 days 00:00:22.600000000,26,1,R,B,1.0,2.0,838.0,1198.0,-128.0,402.0,183.0,0,False,False,0,False,False
0 days 00:00:22.800000000,26,1,R,B,1.0,2.0,823.0,1183.0,-130.0,385.0,185.0,0,False,False,0,False,False
0 days 00:00:23.000000000,26,1,R,B,1.0,2.0,800.0,1160.0,-131.0,375.0,181.0,0,False,False,0,False,False
0 days 00:00:23.200000000,26,1,R,B,1.0,2.0,793.0,1153.0,-131.0,402.0,179.0,0,False,False,0,False,False
0 days 00:00:23.400000000,26,1,R,B,1.0,2.0,751.0,1111.0,-134.0,335.0,184.0,0,False,False,0,False,False
0 days 00:00:23.600000000,26,1,R,B,1.0,2.0,698.0,1058.0,-137.0,344.0,171.0,0,False,False,0,False,False
0 days 00:00:23.800000000,26,1,R,B,1.0,2.0,724.0,1084.0,-136.0,359.0,184.0,0,False,False,0,False,False
0 days 00:00:24.000000000,26,1,R,B,1.0,2.0,790.0,1150.0,-132.0,412.0,179.0,0,False,False,0,False,False
0 days 00:00:24.200000000,26,1,R,B,1.0,2.0,844.0,1204.0,-128.0,417.0,185.0,0,False,False,0,False,False
0 days 00:00:24.400000000,26,1,R,B,1.0,2.0,871.0,1231.0,-125.0,450.0,179.0,0,False,False,0,False,False
0 days 00:00:24.600000000,26,1,R,B,1.0,2.0,884.0,1244.0,-125.0,441.0,179.0,0,False,False,0,False,False
0 days 00:00:24.800000000,26,1,R,B,1.0,2.0,846.0,1206.0,-128.0,396.0,180.0,0,False,False,0,False,False
0 days 00:00:25.000000000,26,1,R,B,1.0,2.0,814.0,1174.0,-130.0,402.0,183.0,0,False,False,0,False,False
0 days 00:00:25.200000000,26,1,R,B,1.0,2.0,791.0,1151.0,-132.0,381.0,178.0,0,False,False,0,False,False
0 days 00:00:25.400000000,26,1,R,B,1.0,2.0,753.0,1113.0,-134.0,355.0,168.0,0,False,False,0,False,False
0 days 00:00:25.600000000,26,1,R,B,1.0,2.0,723.0,1083.0,-136.0,340.0,179.0,0,False,False,0,False,False
0 days 00:00:25.800000000,26,1,R,B,1.0,2.0,764.0,1124.0,-133.0,401.0,176.0,0,False,False,0,False,False
0 days 00:00:26.000000000,26,1,R,B,1.0,2.0,750.0,1110.0,-133.0,339.0,174.0,0,False,False,0,False,False
0 days 00:00:26.200000000,26,1,R,B,1.0,2.0,727.0,1087.0,-135.0,371.0,182.0,0,False,False,0,False,False
0 days 00:00:26.400000000,26,1,R,B,1.0,2.0,754.0,1114.0,-134.0,357.0,176.0,0,False,False,0,False,False
0 days 00:00:26.600000000,26,1,R,B,1.0,2.0,775.0,1135.0,-131.0,393.0,179.0,0,False,False,0,False,False
0 days 00:00:26.800000000,26,1,R,B,1.0,2.0,836.0,1196.0,-127.0,423.0,174.0,0,False,False,0,False,False
0 days 00:00:27.000000000,26,1,R,B,1.0,2.0,882.0,1242.0,-125.0,439.0,181.0,0,False,False,0,False,False
0 days 00:00:27.200000000,26,1,R,B,1.0,2.0,889.0,1249.0,-124.0,430.0,177.0,0,False,False,0,False,False
0 days 00:00:27.400000000,26,1,R,B,1.0,2.0,841.0,1201.0,-127.0,394.0,179.0,0,False,False,0,False,False
0 days 00:00:27.600000000,26,1,R,B,1.0,2.0,766.0,1126.0,-132.0,362.0,175.0,0,False,False,0,False,False
0 days 00:00:27.800000000,26,1,R,B,1.0,2.0,722.0,1082.0,-135.0,353.0,172.0,0,False,False,0,False,False
0 days 00:00:28.000000000,26,1,R,B,1.0,2.0,705.0,1065.0,-137.0,339.0,180.0,0,False,False,0,False,False
0 days 00:00:28.200000000,26,1,R,B,1.0,2.0,706.0,1066.0,-136.0,348.0,179.0,0,False,False,0,False,False
0 days 00:00:28.400000000,26,1,R,B,1.0,2.0,743.0,1103.0,-134.0,388.0,181.0,0,False,False,0,False,False
0 days 00:00:28.600000000,26,1,R,B,1.0,2.0,736.0,1096.0,-134.0,337.0,181.0,0,False,False,0,False,False
0 days 00:00:28.800000000,26,1,R,B,1.0,2.0,713.0,1073.0,-136.0,347.0,175.0,0,False,False,0,False,False
0 days 00:00:29.000000000,26,1,R,B,1.0,2.0,756.0,1116.0,-133.0,369.0,173.0,0,False,False,0,False,False
0 days 00:00:29.200000000,26,1,R,B,1.0,2.0,773.0,1133.0,-131.0,361.0,173.0,0,False,False,0,False,False
0 days 00:00:29.400000000,26,1,R,B,1.0,2.0,794.0,1154.0,-130.0,408.0,180.0,0,False,False,0,False,False
0 days 00:00:29.600000000,26,1,R,B,1.0,2.0,851.0,1211.0,-127.0,438.0,179.0,0,False,False,0,False,False
0 days 00:00:29.800000000,26,1,R,B,1.0,2.0,878.0,1238.0,-125.0,431.0,187.0,0,False,False,0,False,False
0 days 00:00:30.000000000,26,1,R,B,1.0,2.0,846.0,1206.0,-127.0,398.0,184.0,0,False,False,0,False,False
0 days 00:00:30.200000000,26,1,R,B,1.0,2.0,800.0,1160.0,-130.0,400.0,182.0,0,False,False,0,False,False
0 days 00:00:30.400000000,26,1,R,B,1.0,2.0,771.0,1131.0,-132.0,373.0,164.0,0,False,False,0,False,False
0 days 00:00:30.600000000,26,1,R,B,1.0,2.0,726.0,1086.0,-135.0,344.0,176.0,0,False,False,0,False,False
0 days 00:00:30.800000000,26,1,R,B,1.0,2.0,720.0,1080.0,-136.0,356.0,187.0,0,False,False,0,False,False
0 days 00:00:31.000000000,26,1,R,B,1.0,2.0,751.0,1111.0,-134.0,378.0,175.0,0,False,False,0,False,False
0 days 00:00:31.200000000,26,1,R,B,1.0,2.0,752.0,1112.0,-133.0,362.0,177.0,0,False,False,0,False,False
0 days 00:00:31.400000000,26,1,R,B,1.0,2.0,746.0,1106.0,-134.0,374.0,182.0,0,False,False,0,False,False
0 days 00:00:31.600000000,26,1,R,B,1.0,2.0,752.0,1112.0,-134.0,371.0,184.0,0,False,False,0,False,False
0 days 00:00:31.800000000,26,1,R,B,1.0,2.0,785.0,1145.0,-132.0,389.0,179.0,0,False,False,0,False,False
0 days 00:00:32.000000000,26,1,R,B,1.0,2.0,838.0,1198.0,-128.0,432.0,185.0,0,False,False,0,False,False
0 days 00:00:32.200000000,26,1,R,B,1.0,2.0,865.0,1225.0,-126.0,435.0,176.0,0,False,False,0,False,False
0 days 00:00:32.400000000,26,1,R,B,1.0,2.0,863.0,1223.0,-126.0,420.0,182.0,0,False,False,0,False,False
0 days 00:00:32.600000000,26,1,R,B,1.0,2.0,840.0,1200.0,-128.0,399.0,179.0,0,False,False,0,False,False
0 days 00:00:32.800000000,26,1,R,B,1.0,2.0,796.0,1156.0,-131.0,374.0,183.0,0,False,False,0,False,False
0 days 00:00:33.000000000,26,1,R,B,1.0,2.0,742.0,1102.0,-134.0,356.0,180.0,0,False,False,0,False,False
0 days 00:00:33.200000000,26,1,R,B,1.0,2.0,721.0,1081.0,-135.0,345.0,179.0,0,False,False,0,False,False
0 days 00:00:33.400000000,26,1,R,B,1.0,2.0,794.0,1154.0,-130.0,436.0,178.0,0,False,False,0,False,False
0 days 00:00:33.600000000,26,1,R,B,1.0,2.0,808.0,1168.0,-130.0,372.0,179.0,0,False,False,0,False,False
0 days 00:00:33.800000000,26,1,R,B,1.0,2.0,759.0,1119.0,-133.0,371.0,172.0,0,False,False,0,False,False
0 days 00:00:34.000000000,26,1,R,B,1.0,2.0,785.0,1145.0,-131.0,394.0,173.0,0,False,False,0,False,False
0 days 00:00:34.200000000,26,1,R,B,1.0,2.0,795.0,1155.0,-130.0,369.0,178.0,0,False,False,0,False,False
0 days 00:00:34.400000000,26,1,R,B,1.0,2.0,792.0,1152.0,-130.0,395.0,184.0,0,False,False,0,False,False
0 days 00:00:34.600000000,26,1,R,B,1.0,2.0,842.0,1202.0,-128.0,454.0,180.0,0,False,False,0,False,False
0 days 00:00:34.800000000,26,1,R,B,1.0,2.0,865.0,1225.0,-126.0,428.0,181.0,0,False,False,0,False,False
0 days 00:00:35.000000000,26,1,R,B,1.0,2.0,834.0,1194.0,-128.0,406.0,182.0,0,False,False,0,False,False
0 days 00:00:35.200000000,26,1,R,B,1.0,2.0,808.0,1168.0,-129.0,386.0,176.0,0,False,False,0,False,False
0 days 00:00:35.400000000,26,1,R,B,1.0,2.0,768.0,1128.0,-132.0,367.0,176.0,0,False,False,0,False,False
0 days 00:00:35.600000000,26,1,R,B,1.0,2.0,735.0,1095.0,-135.0,355.0,179.0,0,False,False,0,False,False
0 days 00:00:35.800000000,26,1,R,B,1.0,2.0,728.0,1088.0,-135.0,354.0,171.0,0,False,False,0,False,False
0 days 00:00:36.000000000,26,1,R,B,1.0,2.0,763.0,1123.0,-133.0,401.0,175.0,0,False,False,0,False,False
0 days 00:00:36.200000000,26,1,R,B,1.0,2.0,746.0,1106.0,-134.0,337.0,169.0,0,False,False,0,False,False
0 days 00:00:36.400000000,26,1,R,B,1.0,2.0,691.0,1051.0,-137.0,340.0,178.0,0,False,False,0,False,False
0 days 00:00:36.600000000,26,1,R,B,1.0,2.0,718.0,1078.0,-135.0,348.0,189.0,0,False,False,0,False,False
0 days 00:00:36.800000000,26,1,R,B,1.0,2.0,742.0,1102.0,-134.0,361.0,182.0,0,False,False,0,False,False
0 days 00:00:37.000000000,26,1,R,B,1.0,2.0,763.0,1123.0,-133.0,395.0,183.0,0,False,False,0,False,False
0 days 00:00:37.200000000,26,1,R,B,1.0,2.0,816.0,1176.0,-129.0,411.0,187.0,0,False,False,0,False,False
0 days 00:00:37.400000000,26,1,R,B,1.0,2.0,859.0,1219.0,-126.0,425.0,180.0,0,False,False,0,False,False
0 days 00:00:37.600000000,26,1,R,B,1.0,2.0,856.0,1216.0,-126.0,411.0,182.0,0,False,False,0,False,False
0 days 00:00:37.800000000,26,1,R,B,1.0,2.0,816.0,1176.0,-129.0,400.0,172.0,0,False,False,0,False,False
0 days 00:00:38.000000000,26,1,R,B,1.0,2.0,743.0,1103.0,-134.0,345.0,179.0,0,False,False,0,False,False
0 days 00:00:38.200000000,26,1,R,B,1.0,2.0,692.0,1052.0,-137.0,341.0,169.0,0,False,False,0,False,False
0 days 00:00:38.400000000,26,1,R,B,1.0,2.0,677.0,1037.0,-138.0,324.0,174.0,0,False,False,0,False,False
0 days 00:00:38.600000000,26,1,R,B,1.0,2.0,700.0,1060.0,-137.0,378.0,173.0,0,False,False,0,False,False
0 days 00:00:38.800000000,26,1,R,B,1.0,2.0,704.0,1064.0,-137.0,334.0,171.0,0,False,False,0,False,False
0 days 00:00:39.000000000,26,1,R,B,1.0,2.0,704.0,1064.0,-136.0,356.0,172.0,0,False,False,0,False,False
0 days 00:00:39.200000000,26,1,R,B,1.0,2.0,761.0,1121.0,-133.0,381.0,178.0,0,False,False,0,False,False
0 days 00:00:39.400000000,26,1,R,B,1.0,2.0,812.0,1172.0,-129.0,406.0,181.0,0,False,False,0,False,False
0 days 00:00:39.600000000,26,1,R,B,1.0,2.0,857.0,1217.0,-126.0,434.0,182.0,0,False,False,0,False,False
0 days 00:00:39.800000000,26,1,R,B,1.0,2.0,888.0,1248.0,-124.0,457.0,183.0,0,False,False,0,False,False
0 days 00:00:40.000000000,26,1,R,B,1.0,2.0,888.0,1248.0,-124.0,443.0,178.0,0,False,False,0,False,False
0 days 00:00:40.200000000,26,1,R,B,1.0,2.0,856.0,1216.0,-126.0,420.0,180.0,0,False,False,0,False,False
0 days 00:00:40.400000000,26,1,R,B,1.0,2.0,797.0,1157.0,-131.0,364.0,176.0,0,False,False,0,False,False
0 days 00:00:40.600000000,26,1,R,B,1.0,2.0,738.0,1098.0,-134.0,348.0,180.0,0,False,False,0,False,False
0 days 00:00:40.800000000,26,1,R,B,1.0,2.0,721.0,1081.0,-135.0,354.0,165.0,0,False,False,0,False,False
0 days 00:00:41.000000000,26,1,R,B,1.0,2.0,755.0,1115.0,-132.0,377.0,186.0,0,False,False,0,False,False
0 days 00:00:41.200000000,26,1,R,B,1.0,2.0,781.0,1141.0,-131.0,384.0,174.0,0,False,False,0,False,False
0 days 00:00:41.400000000,26,1,R,B,1.0,2.0,756.0,1116.0,-133.0,367.0,175.0,0,False,False,0,False,False
0 days 00:00:41.600000000,26,1,R,B,1.0,2.0,739.0,1099.0,-134.0,365.0,182.0,0,False,False,0,False,False
0 days 00:00:41.800000000,26,1,R,B,1.0,2.0,765.0,1125.0,-133.0,377.0,184.0,0,False,False,0,False,False
0 days 00:00:42.000000000,26,1,R,B,1.0,2.0,803.0,1163.0,-130.0,427.0,174.0,0,False,False,0,False,False
0 days 00:00:42.200000000,26,1,R,B,1.0,2.0,849.0,1209.0,-126.0,429.0,181.0,0,False,False,0,False,False
0 days 00:00:42.400000000,26,1,R,B,1.0,2.0,868.0,1228.0,-125.0,424.0,173.0,0,False,False,0,False,False
0 days 00:00:42.600000000,26,1,R,B,1.0,2.0,847.0,1207.0,-127.0,404.0,181.0,0,False,False,0,False,False
0 days 00:00:42.800000000,26,1,R,B,1.0,2.0,806.0,1166.0,-129.0,380.0,168.0,0,False,False,0,False,False
0 days 00:00:43.000000000,26,1,R,B,1.0,2.0,784.0,1144.0,-130.0,385.0,184.0,0,False,False,0,False,False
0 days 00:00:43.200000000,26,1,R,B,1.0,2.0,768.0,1128.0,-131.0,367.0,172.0,0,False,False,0,False,False
